rank,stock_id,name,market,industry_category,signal,long_score,raw_long_score,risk_penalty,close,ret_1d,turnover,money_ma20,vol_ratio_5,intraday_pos,rsi14,macd_hist,close_vwap_diff,breakout_20d,near_limit_up,long_upper_shadow,reasons
1724,9802,鈺齊-KY,twse,運動休閒,低優先,0.0,13.42681331077269,22.0,74.8,0.005376344086021501,34577108.0,61925279.3,0.8258569623245425,0.1874999999999989,35.185185185185176,-0.1466143298418071,-0.0038913144500113406,False,False,True,長上影扣分、流動性不足扣分
1725,2641,正德,tpex,航運業,低優先,0.0,20.85065345258242,27.0,18.35,0.008241758241758435,34042628.0,37000325.2,1.1901465800146875,0.14285714285714576,40.00000000000005,-0.04816175822846179,-0.005527261291343177,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1726,9935,慶豐富,twse,居家生活,低優先,0.0,9.65492802699753,31.0,18.9,-0.07804878048780495,33864483.0,11313073.3,1.2255228045396724,0.09090909090908621,43.902439024390226,0.027795568572475088,-0.008608009754644819,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1727,2543,皇昌,twse,建材營造,低優先,0.0,13.137134799774428,19.0,39.45,0.0063775510204082675,31740093.0,97140338.45,0.8004128224276212,0.25000000000000294,20.717131474103624,-0.32828376886391086,-0.004058211171592996,False,False,False,收低於VWAP扣分、流動性不足扣分
1728,5291,邑昇,tpex,電子零組件業,低優先,0.0,5.216080090242527,19.0,58.9,-0.021594684385382146,31673927.0,32799259.4,1.0769177483532761,0.0,33.840304182509485,-0.09641116871892796,-0.017073999065540524,False,False,False,收低於VWAP扣分、流動性不足扣分
1729,3032,偉訓,twse,電子零組件業,低優先,0.0,14.782605752961121,27.0,79.4,0.005063291139240533,30906055.0,77708688.6,0.8472446127891982,0.03703703703704016,34.51776649746196,-0.7211145342555964,-0.011946267487066842,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1730,2468,華經,twse,電子工業,低優先,0.0,11.767479874891057,19.0,37.75,-0.02580645161290318,29873513.0,112697681.15,0.5274016343742229,0.09090909090909208,43.39622641509434,-0.08774282407748751,-0.008796772579107048,False,False,False,收低於VWAP扣分、流動性不足扣分
1731,4137,麗豐-KY,twse,生技醫療業,低優先,0.0,9.719509740118907,14.0,96.5,-0.0020682523267838704,29331872.0,31914083.9,0.6073802319364148,0.15384615384615638,24.0,-1.6025538858009474,-0.0021556414810482982,False,False,False,流動性不足扣分
1732,2031,新光鋼,twse,鋼鐵工業,低優先,0.0,15.523525098702777,27.0,38.9,-0.003841229193341844,28811234.0,50210064.25,0.8944637132861246,0.1250000000000011,48.863636363636346,-0.06959141385527817,-0.007366095461235789,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1733,4741,泓瀚,tpex,化學工業,低優先,0.0,4.83542019176537,19.0,57.5,-0.025423728813559365,28620001.0,104774533.15,0.7334880899785088,0.0,20.890410958904127,-1.1941330582308345,-0.016028773024850618,False,False,False,收低於VWAP扣分、流動性不足扣分
1734,3388,崇越電,tpex,電子零組件業,低優先,0.0,5.051613085166385,19.0,83.9,-0.023282887077997638,27885615.0,47901282.7,0.9847277201080209,0.0,33.71647509578543,-0.1509951994144192,-0.014575088266835734,False,False,False,收低於VWAP扣分、流動性不足扣分
1735,6854,錼創科技-KY創,twse,創新板股票,低優先,0.0,11.869864636209813,19.0,121.5,-0.012195121951219523,27376702.0,45322814.65,0.9418759391874295,0.0,33.87096774193549,0.1415868583284956,-0.008031372807433157,False,False,False,MACD動能擴大、收低於VWAP扣分、流動性不足扣分
1736,3169,亞信,tpex,半導體業,低優先,0.0,17.111652566271857,27.0,107.0,0.0,26830873.0,32839937.5,1.1726303038588017,0.1111111111111111,44.44444444444444,-0.33110839784228085,-0.014794561474015366,False,False,True,產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1737,5381,光譜,tpex,電機機械,低優先,0.0,17.466202570729664,27.0,29.55,-0.008389261744966459,26512617.0,133458561.75,0.37591338850075806,0.0,54.58167330677291,-0.05990101334322784,-0.008305819074744702,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1738,8473,山林水,twse,綠能環保,低優先,0.0,13.996632825719121,19.0,48.6,-0.011190233977619424,26509732.0,94408087.15,0.5949796394633013,0.0,38.11475409836064,-0.6534291683244355,-0.0076186662317068166,False,False,False,收低於VWAP扣分、流動性不足扣分
1739,8249,菱光,twse,電子工業,低優先,0.0,16.058477963097257,19.0,49.1,0.0,24867824.0,37148965.1,0.9630292667132279,0.3571428571428575,43.93939393939393,-0.1725660591113667,-0.005200660097964271,False,False,False,收低於VWAP扣分、流動性不足扣分
1740,2607,榮運,twse,航運業,低優先,0.0,17.153082749174104,22.0,46.75,0.0108108108108107,24782099.0,27193708.7,0.7173972263059591,0.4285714285714271,30.17751479289936,-0.3859160156802792,-0.00342271249905024,False,False,True,長上影扣分、流動性不足扣分
1741,6134,萬旭,tpex,電子零組件業,低優先,0.0,23.022425267907526,27.0,34.35,0.017777777777777892,23819060.0,51790198.15,0.800616785150448,0.16666666666666863,42.81345565749236,-0.21643949944376872,-0.011239060231595932,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1742,2030,彰源,twse,鋼鐵工業,低優先,0.0,25.14537737040132,27.0,19.2,-0.0025974025974025983,23338883.0,35974126.35,1.0543691509002013,0.2307692307692291,55.445544554455445,-0.0548307677989448,-0.01035716233720363,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1743,7786,東方風能,twse,綠能環保,低優先,0.0,11.53712947138401,19.0,124.0,-0.015873015873015928,23193825.0,32796947.25,0.8530832252112515,0.0,42.857142857142854,-0.06891757131953596,-0.00731888767807809,False,False,False,收低於VWAP扣分、流動性不足扣分
1744,8341,日友,twse,綠能環保,低優先,0.0,15.970998307952623,27.0,77.0,-0.0012970168612190802,22833600.0,29272181.3,1.2877075290925366,0.0,26.190476190476204,-0.3126066197172478,-0.006505894821666414,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1745,6485,點序,tpex,半導體業,低優先,0.0,16.204287707424214,19.0,81.6,0.0036900369003689537,22810159.0,72939972.4,0.9731126781725057,0.28947368421052505,34.825870646766134,-0.6796364257227419,-0.012979576337017296,False,False,False,產業相對強、收低於VWAP扣分、流動性不足扣分
1746,1104,環泥,twse,水泥工業,低優先,0.0,17.030067681895094,22.0,27.55,0.005474452554744547,21540307.0,35704544.5,0.8160722622373586,0.5,30.86419753086419,-0.09759587117524207,0.00026306031757128423,False,False,True,長上影扣分、流動性不足扣分
1747,6768,志強-KY,twse,運動休閒,低優先,0.0,11.863681551779106,27.0,73.5,0.0,21502191.0,51137772.25,0.6816709115734038,0.21739130434782636,17.777777777777786,-1.5914760996545319,-0.006083868383459201,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1748,8240,華宏,tpex,光電業,低優先,0.0,15.313401015228434,27.0,52.7,0.0019011406844107182,21487072.0,37611948.45,1.2419355338074436,0.04166666666666728,41.23222748815168,-0.07117676522897876,-0.016163682050304495,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1749,5457,宣德,tpex,電子零組件業,低優先,0.0,25.205530897653905,27.0,34.85,0.004322766570605152,20931462.0,73310718.9,0.962632820288375,0.12499999999999926,25.714285714285722,-0.14602484249445802,-0.01125984176356154,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1750,3622,洋華,twse,電子工業,低優先,0.0,22.975114732686187,27.0,57.9,-0.006861063464837058,20905991.0,22252663.65,0.7412716611741246,0.1578947368421039,59.45945945945946,0.2477920595224607,-0.008371370675515966,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1751,8083,瑞穎,tpex,電機機械,低優先,0.0,14.155504794134236,18.0,163.5,-0.04941860465116277,20843899.0,10407252.7,1.1852872588509646,1.0,27.90697674418604,-0.5374646447816915,0.008686306722173187,False,False,False,收在高檔、流動性不足扣分
1752,5484,慧友,twse,電子工業,低優先,0.0,25.203474337281456,27.0,47.75,0.004206098843322792,20835146.0,39972548.7,0.7408782287143324,0.41666666666666735,47.580645161290334,-0.1753618430789617,-0.004242434874226486,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1753,6112,邁達特,twse,電子工業,低優先,0.0,15.424540327129138,27.0,44.85,0.003355704697986628,20829953.0,65835497.4,0.6823576177168335,0.1999999999999981,41.50000000000001,-0.075718118291486,-0.005012454900882313,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1754,2461,光群雷,twse,電子工業,低優先,0.0,13.328269339233781,19.0,17.9,-0.002785515320334331,20484490.0,53463069.2,0.61495355019346,0.3076923076923056,35.06493506493506,-0.0755522176800646,-0.009125352888941785,False,False,False,收低於VWAP扣分、流動性不足扣分
1755,6922,宸曜,tpex,電腦及週邊設備業,低優先,0.0,12.51736040609137,27.0,180.5,-0.029569892473118253,19831725.0,54098297.2,0.8560080084743762,0.125,41.964285714285715,-0.26209538838854174,-0.010030418433091381,False,False,True,產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1756,1522,堤維西,twse,汽車工業,低優先,0.0,12.09966723068247,27.0,30.55,-0.0016339869281045694,19786339.0,25107015.3,1.0406328756374035,0.08333333333333431,43.434343434343454,-0.020862642444685164,-0.005692200057827668,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1757,3011,今皓,twse,電子零組件業,低優先,0.0,4.7165877044557245,19.0,13.7,-0.028368794326241176,19716447.0,18976721.65,1.222138253502977,0.0,33.823529411764696,-0.10692302930963393,-0.012038796848134026,False,False,False,收低於VWAP扣分、流動性不足扣分
1758,7721,微程式,twse,數位雲端,低優先,0.0,2.2823642070673484,19.0,71.5,-0.05423280423280419,19345703.0,42309008.25,1.121436626433507,0.0217391304347814,33.125,-0.2661929889939608,-0.019408237581234444,False,False,False,收低於VWAP扣分、流動性不足扣分
1759,7780,大研生醫*,twse,食品工業,低優先,0.0,12.936637453226279,14.0,18.35,0.0,19320177.0,35838853.0,1.0238228852957545,0.4000000000000057,34.37500000000006,-0.012112071713396386,-0.001566841235460692,False,False,False,流動性不足扣分
1760,4714,永捷,tpex,化學工業,低優先,0.0,22.41105470953189,27.0,12.75,-0.00390625,18672610.0,17091580.55,0.8045013497288866,0.10000000000000142,40.322580645161295,0.0459652055890481,-0.011905914598976719,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分、流動性不足扣分
1761,3207,耀勝,tpex,電子零組件業,低優先,0.0,9.87800902425268,19.0,63.7,-0.018489984591679498,18504822.0,96988109.95,0.7955708902700238,0.0,39.247311827957,-0.5527119730316344,-0.012435682980360352,False,False,False,收低於VWAP扣分、流動性不足扣分
1762,5432,新門,tpex,綠能環保類,低優先,0.0,24.332797518330512,27.0,152.0,-0.028753993610223683,18293224.0,45332863.55,0.48388804965354176,0.0,56.86274509803922,-0.015342065367324409,-0.020533067325912646,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1763,7792,安葆,tpex,其他電子類,低優先,0.0,23.063316846717864,27.0,254.5,0.0039447731755424265,17837117.0,36005484.65,1.1065271913394077,0.15384615384615385,44.31818181818182,0.2844206393532307,-0.005391930769978126,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分、流動性不足扣分
1764,2537,聯上發,twse,建材營造,低優先,0.0,20.738167055759874,27.0,11.2,0.0,17775128.0,44842590.35,1.1526646408116876,0.14285714285713996,37.499999999999986,-0.050297033397437324,-0.009750703342333189,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1765,3311,閎暉,twse,電子工業,低優先,0.0,18.499754394098616,27.0,38.6,0.0,17618279.0,50944678.95,1.1726088305242477,0.25925925925926,37.38317757009347,-0.2524460282096086,-0.006178571698177815,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1766,3703,欣陸,twse,建材營造,低優先,0.0,11.594253845589591,27.0,20.85,0.0,17538354.0,31102677.2,0.6727474137612482,0.28571428571428864,29.82456140350871,-0.11998493770795815,-0.004390392051614289,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1767,4164,承業醫,twse,化學生技醫療,低優先,0.0,11.165279187817259,27.0,29.5,-0.006734006734006703,16758461.0,23926976.55,0.8583778052551179,0.0,38.392857142857146,-0.13357844066365776,-0.013827940405744976,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1768,6933,AMAX-KY,twse,電腦及週邊設備業,低優先,0.0,20.73005076142132,27.0,149.0,-0.019736842105263164,16082472.0,23621049.9,0.6805736854006496,0.0,44.79166666666667,0.5333447977861674,-0.018465133966967362,False,False,True,MACD動能擴大、產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1769,4569,六方科-KY,twse,汽車工業,低優先,0.0,21.031643767021215,27.0,176.0,-0.005649717514124242,15858760.0,20583955.1,1.0562156033729362,0.18181818181818182,48.64864864864865,-0.07869727831035817,-0.007464391919670854,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1770,8099,大世科,tpex,資訊服務業,低優先,0.0,6.32443880428654,27.0,58.7,-0.008445945945945943,15741787.0,16410943.65,1.2442325597110744,0.1200000000000017,35.00000000000006,-0.007038084440683323,-0.011323053729541677,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1771,6690,安碁資訊,tpex,數位雲端類,低優先,0.0,5.3280992667794695,19.0,166.5,-0.011869436201780381,15115697.0,31708984.25,1.0392425121841113,0.16666666666666666,30.985915492957744,-0.9747138896004892,-0.005980802605397462,False,False,False,收低於VWAP扣分、流動性不足扣分
1772,8213,志超,twse,電子工業,低優先,0.0,11.059638224156009,19.0,35.9,-0.008287292817679703,14887532.0,30131104.1,0.8145855826945543,0.14285714285714432,43.88489208633093,-0.03270573972709928,-0.005926012451224372,False,False,False,收低於VWAP扣分、流動性不足扣分
1773,6735,美達科技,tpex,其他電子類,低優先,0.0,18.208025944726455,27.0,88.5,-0.004499437570303799,14885214.0,35189428.15,0.812421767896525,0.0,43.6,0.17304829433128788,-0.011347032027890225,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分、流動性不足扣分
1774,6141,柏承,twse,電子零組件業,低優先,0.0,24.779644670050782,27.0,37.5,-0.0066225165562914245,14792629.0,58512201.9,0.872850697849197,0.1481481481481501,56.965944272445824,-0.055729453978345056,-0.004854884145340299,False,False,True,RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1775,3558,神準,tpex,通信網路業,低優先,0.0,17.25394247038917,27.0,134.0,-0.0037174721189591198,14784235.0,38132589.9,0.8874997162932005,0.125,43.90243902439024,-0.8042764809794107,-0.007632657354269545,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1776,3390,旭軟,tpex,電子零組件業,低優先,0.0,16.661324546560973,27.0,27.95,-0.007104795737122527,14547342.0,37408303.6,1.0161285808165563,0.1578947368421039,38.85714285714284,-0.10451255143691396,-0.009528469187017219,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1777,7709,榮田,tpex,電機機械,低優先,0.0,6.603469548468107,19.0,86.6,-0.018140589569161092,14341066.0,23618541.8,1.112213131869175,0.2452830188679241,15.76576576576575,-2.6076189715630407,-0.009312878136116365,False,False,False,收低於VWAP扣分、流動性不足扣分
1778,3021,鴻名,twse,電子零組件業,低優先,0.0,9.765572476029323,19.0,28.3,-0.032478632478632474,14228711.0,22068780.05,0.5106993131973345,0.16666666666666619,36.65158371040724,-0.5051261421218405,-0.00540455140314533,False,False,False,收低於VWAP扣分、流動性不足扣分
1779,1786,科妍,twse,化學生技醫療,低優先,0.0,23.70512690355331,27.0,54.4,0.0018416206261511192,13647101.0,22614895.2,0.9897842002009666,0.06250000000000083,42.15686274509803,0.14089296553258202,-0.010522864892697825,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分、流動性不足扣分
